Company,City,Year,Deposit Ratio,Equity to Assets Ratio,LLP,Loan Ratio,NPL,ROAA,ROAE,Standard Deviation of ROAA,Total Assets EUR,Total Customer Deposits EUR,Z-Score,Unnamed: 14,Unnamed: 15,Unnamed: 16,GDP,INF,month,GPR,GPRT,GPRA,Ln_Total Assets EUR,Ln_Equity to Assets Ratio,Ln_Loan Ratio,Ln_LLP,Ln_Deposit Ratio
BANCA DI CREDITO COOPERATIVO DI CONVERSANO,CONVERSANO,2017,0.59484044,20.68272086,10.31231883,47.24621929,19.5475019,0.558415356,3.161623179,0.078517337,638.504,379.808,5.59693291,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,6.459127940135821,3.0292986106181985,3.8553726357119236,2.3333391835064803,-0.51946207746722
BANCA DI CREDITO COOPERATIVO DI CONVERSANO,CONVERSANO,2018,0.647574172,20.60972164,10.33774938,50.1036313,17.64676942,0.486688746,2.357329858,0.029303307,654.725,423.983,6.579157792,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,6.484215300146441,3.025762888746143,3.9140934865021197,2.335802183879875,-0.4345219406175979
BANCA DI CREDITO COOPERATIVO DI CONVERSANO,CONVERSANO,2019,0.646346604,20.82865583,6.707827183,71.11795344,10.86074498,0.540570425,2.609108159,0.026451801,647.603,418.576,6.694382903,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,6.473277854281941,3.0363297227058217,4.264339814638626,1.9032750808085825,-0.4364193803852685
BANCA DI CREDITO COOPERATIVO DI CONVERSANO,CONVERSANO,2020,0.627435422,19.6626834,5.229669596,73.30579306,8.453220996,0.469061486,2.319838633,0.03041835,708.296,444.41,6.495007167,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,6.5628620854190505,2.978722595740769,4.2946396379661795,1.654348101320228,-0.4661145264195297
BANCA DI CREDITO COOPERATIVO DI CONVERSANO,CONVERSANO,2021,0.630978228,16.95425242,3.82890688,76.72187995,5.162817793,0.414742553,2.279564546,0.051528555,839.17,529.498,5.820305875,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,6.732413308111356,2.8305186825972637,4.340186934315631,1.3425793525337204,-0.4604839209981644
BANCA DI CREDITO COOPERATIVO DI CONVERSANO,CONVERSANO,2022,0.647637978,16.28216805,3.251633774,75.56437452,4.296062883,0.254736876,1.533701627,0.090974601,884.962,573.135,5.202769471,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,6.785544706232966,2.790070524312133,4.3249849356107335,1.1791575697227927,-0.4344234146733322
BANCA DI CREDITO COOPERATIVO DI CONVERSANO,CONVERSANO,2023,0.644040959,16.72383208,3.803863805,76.81500184,4.810509914,0.444692502,2.694683694,0.083387953,881.652,567.82,5.327329173,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,6.781797420325244,2.816834772783782,4.341399957536278,1.3360173409401996,-0.43999295396855986
BANCA DI CREDITO COOPERATIVO DI FANO,FANO,2017,0.490992238,10.30295193,8.773126511,69.46573288,21.72298995,0.257923183,2.479489327,0.065097485,935.693,459.418,5.05962141,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,6.841287431223639,2.3324304493206776,4.240833578894267,2.1716932435369722,-0.7113269598665444
BANCA DI CREDITO COOPERATIVO DI FANO,FANO,2018,0.523679771,9.99694,9.052108786,68.93797863,20.0618825,0.305314705,3.009401185,0.049672398,993.464,520.257,5.334668643,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,6.901197825804398,2.302279046166493,4.2332072399451945,2.202997745595674,-0.6468749055193104
BANCA DI CREDITO COOPERATIVO DI FANO,FANO,2019,0.587097645,8.443496307,9.856517698,71.37906889,17.07231647,0.262854859,2.845276918,0.043417941,948.292,556.74,5.300935309,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,6.8546624717052,2.1333964772120937,4.268004673566736,2.2881329315886605,-0.5325641271617384
BANCA DI CREDITO COOPERATIVO DI FANO,FANO,2020,0.608977121,9.359110534,7.307369481,79.486581,13.25067747,0.596304412,6.694722076,0.148198985,972.539,592.254,4.207316034,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,6.879910177516268,2.2363502575552108,4.375588214960406,1.9888833568789928,-0.4959745801224396
